Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,On/Off
2005-10-13,22.41,33.143,5.22,,,,,0
2005-10-13,22.62,31.708,5.03,0.24,0.82,5.39,10.28,0
2005-10-13,22.27,31.647,5.02,,,,,0
2005-10-13,23.64,33.356,,0.05,0.46,1.07,7.18,0
2005-10-13,22.08,31.827,5.3,,,,,0
2005-10-13,21.8,32.241,5.38,,,,,0
2005-10-13,22.44,31.856,5.14,,,,,0
2005-10-13,24.58,34.038000000000004,5.0,,,,,0
2005-10-13,21.88,32.121,4.11,0.22,0.06,7.14,4.28,0
2005-10-13,22.54,31.991,5.05,0.65,0.4,3.19,10.28,0
2005-10-14,22.13,32.187,,,,,,0
2005-10-14,22.61,31.985,4.87,,,,,0
2005-10-14,20.64,32.052,5.35,0.22,0.15,1.43,5.4,0
2005-10-14,25.6,32.767,5.04,,,,,0
2005-10-14,21.75,31.599,,,,,,0
2005-10-14,25.41,33.533,4.93,0.09,0.35,2.61,8.15,0
2005-10-14,25.7,32.451,4.9,,,,,0
2005-10-14,23.73,33.236999999999995,,0.12,0.58,3.21,7.71,0
2005-10-14,21.78,31.616,5.2,0.21,0.07,1.53,2.99,0
2005-10-14,22.25,32.527,4.91,,,,,0
2005-10-14,25.7,32.451,4.9,,,,,0
2005-10-14,22.14,32.531,,,,,,0
2005-10-14,21.96,31.638,,,,,,0
2005-10-14,22.03,31.66800000000001,5.25,0.37,0.35,0.63,5.34,0
2005-10-14,24.39,32.666,5.19,0.09,0.17,8.55,13.87,0
2005-10-14,22.72,32.26,,,,,,0
2005-10-14,21.94,31.805,5.1,,,,,0
2005-10-14,21.87,31.689,4.9,0.09,0.45,8.84,13.92,0
2005-10-14,22.12,31.634,4.72,,,,,0
2005-10-14,21.89,31.64,4.82,,,,,0
2005-10-14,21.88,31.175,4.52,,,,,0
2005-10-14,21.94,31.609,4.83,0.12,0.71,3.15,13.64,0
2005-10-14,21.76,31.699,4.63,,,,,0
2005-10-15,20.03,32.62,,,,,,0
2005-10-15,21.21,32.611,6.21,,,,,0
2005-10-15,22.11,32.713,,0.11,0.77,5.61,9.72,0
2005-10-15,23.4,33.316,3.7,,,,,0
2005-10-16,23.75,33.909,,0.06,0.43,0.95,5.15,0
2005-10-16,22.18,33.313,5.17,0.09,0.41,1.23,2.64,0
2005-10-16,21.67,33.005,,1.14,0.38,9.54,7.94,0
2005-10-16,21.84,33.055,5.22,0.17,0.52,2.51,6.94,0
2005-10-16,22.29,31.985,4.71,0.18,1.0,8.65,14.06,0
2005-10-16,21.58,32.924,4.09,0.55,0.66,5.09,6.49,0
2005-10-16,22.9,31.927,4.92,,,,,0
2005-10-16,22.37,32.356,4.89,0.31,0.79,6.22,12.99,0
2005-10-16,23.9,33.025,4.98,0.42,0.74,3.85,7.18,0
2005-10-16,24.05,33.027,5.0,,,,,0
2005-10-16,21.71,33.162,,,,,,0
2005-10-16,25.04,33.431,4.74,0.28,0.48,4.66,8.6,0
2005-10-17,21.74,33.102,5.27,0.05,0.39,1.93,4.81,0
2005-10-17,25.08,33.444,4.7,,,,,0
2005-10-17,25.42,33.525,4.76,0.06,0.37,5.09,7.1,0
2005-10-17,25.65,33.52,4.67,,,,,0
2005-10-17,21.49,32.916,,,,,,0
2005-10-17,25.39,33.52,4.75,0.12,0.36,3.85,7.93,0
2005-10-17,22.43,32.887,,0.06,0.72,4.67,7.09,0
2005-10-17,25.6,33.39,4.57,,,,,0
2005-10-17,22.15,32.953,5.2,,,,,0
2005-10-17,19.16,33.058,,,0.37,2.0,6.9,0
2005-10-17,19.13,32.924,5.52,,,,,0
2005-10-17,19.05,32.941,,,,,,0
2005-10-19,25.43,33.497,4.67,0.18,0.37,2.96,6.14,0
2005-10-19,24.03,33.488,4.84,,,,,0
2005-10-19,23.55,33.039,5.22,0.21,0.62,5.37,9.4,0
2005-10-19,24.39,33.523,5.0,,,,,0
2005-10-19,22.59,32.378,4.96,0.13,0.65,6.16,8.7,0
2005-10-19,21.57,30.94400000000001,4.84,,,,,0
2005-10-19,20.72,31.174,5.5,,,,,0
2005-10-19,20.95,31.158,5.61,0.47,0.33,4.49,7.56,0
2005-10-19,20.94,30.8,5.7,,,,,0
2005-10-19,20.5,30.836,5.35,0.28,0.33,3.51,10.62,0
2005-10-20,20.6,30.284,5.24,,,,,0
2005-10-20,20.5,30.618,5.2,0.32,0.49,6.23,10.82,0
2005-10-20,20.54,30.469,5.18,,,,,0
2005-10-20,23.51,32.963,5.04,0.33,0.38,5.82,10.73,0
2005-10-20,22.99,32.825,5.0,,,,,0
2005-10-20,23.05,32.667,4.89,0.08,0.58,,10.66,0
2005-10-20,21.65,31.903,4.83,,,,,0
2005-10-20,18.4,32.087,4.73,0.32,0.69,11.45,16.27,0
2005-10-20,18.56,32.068000000000005,4.62,,,,,0
2005-10-25,17.67,33.065,,,,,,0
2005-10-25,17.66,33.081,5.49,,,,,0
2005-10-26,17.46,32.963,5.72,0.12,0.37,2.25,8.77,0
2005-10-26,17.56,33.178000000000004,,,,,,0
2005-10-26,17.66,33.388000000000005,5.59,0.01,0.34,0.66,6.63,0
2005-10-26,17.83,33.273,,,,,,0
2005-10-26,17.91,33.483000000000004,5.53,0.01,0.34,0.89,5.27,0
2005-10-27,17.93,33.535,,,,,,0
2005-10-27,17.33,33.366,5.74,0.03,0.48,2.05,8.15,0
2005-10-27,19.85,33.056999999999995,5.18,0.04,0.36,1.98,2.72,0
2005-10-27,21.21,33.611,,,,,,0
2005-10-27,20.26,33.563,,0.14,0.5,3.81,7.55,0
2005-10-27,17.53,33.232,5.88,,,,,0
2005-10-27,17.78,33.279,,0.07,0.29,0.64,2.18,0
2005-10-27,17.92,33.421,,,,,,0
2005-10-27,17.81,33.404,5.64,0.01,0.42,0.62,4.46,0
2005-10-28,17.26,33.324,,,,,,0
2005-10-28,16.73,33.273,,0.04,0.31,1.59,7.39,0
2005-10-28,16.92,33.26,5.47,,,,,0
2005-11-01,16.97,33.792,,,,,,0
2005-11-01,16.37,33.284,5.92,0.1,0.38,1.37,8.08,0
2005-11-01,16.85,33.314,,,,,,0
2005-11-01,16.85,33.496,,0.28,0.48,1.08,6.16,0
2005-11-01,16.59,33.412,5.14,,,,,0
2005-11-01,15.64,33.364000000000004,,0.05,0.5,3.49,9.6,0
2005-11-01,16.61,33.448,5.92,,,,,0
2005-11-01,21.56,33.742,,0.04,0.33,1.85,5.02,0
2005-11-01,20.79,33.483000000000004,,,,,,0
2005-11-01,19.67,33.452,,0.1,0.4,1.96,3.53,0
2005-11-02,19.69,33.443000000000005,,,,,,0
2005-11-02,20.6,33.399,5.39,0.2,0.44,2.73,2.86,0
2005-11-02,20.37,33.448,,,,,,0
2005-11-02,20.35,33.544000000000004,,0.36,0.42,1.92,2.46,0
2005-11-03,20.49,33.509,5.05,1.03,0.43,3.45,4.89,0
2005-11-03,18.17,33.243,,,,,,0
2005-11-03,15.97,33.296,,1.11,0.44,3.45,8.18,0
2005-11-23,17.34,99.999,,0.38,0.09,10.49,12.92,0
2005-11-23,18.5,32.477,,0.45,0.08,11.68,11.11,0
2005-11-23,19.63,33.513000000000005,,0.35,0.08,9.94,11.46,0
2005-11-24,19.07,32.757,,0.39,0.1,17.22,10.68,0
2005-11-24,18.75,32.956,11.73,0.64,0.1,8.48,9.84,0
2005-11-24,20.44,33.981,,0.3,0.05,8.55,9.37,0
2005-11-24,20.97,34.192,,0.27,0.39,16.73,7.92,0
2005-11-24,20.99,34.191,,0.24,0.39,16.73,8.03,0
2005-11-24,21.15,34.416,,0.19,0.58,13.19,6.15,0
2005-11-24,21.67,34.121,,0.16,0.47,2.81,5.94,0
2005-11-24,21.65,34.024,,0.1,0.41,12.74,5.24,0
2005-11-24,21.5,34.146,,0.07,0.57,3.22,5.16,0
2005-11-24,22.17,34.261,,0.06,0.23,1.04,3.57,0
2005-11-24,21.57,34.088,,0.1,0.39,1.48,5.32,0
2005-11-24,20.51,34.625,,0.19,0.56,5.31,6.81,0
2005-11-25,21.12,34.153,,0.13,0.38,2.46,5.57,0
2005-11-25,20.08,34.033,,0.41,0.28,7.61,9.43,0
2005-11-25,20.46,34.007,,0.26,0.06,8.87,8.07,0
2005-11-25,19.48,33.279,,0.28,0.09,8.45,8.67,0
2005-11-25,17.7,31.528,,0.36,0.07,8.97,11.26,0
2005-11-25,17.76,31.637,,0.38,0.1,9.03,11.53,0
2005-11-25,18.21,32.621,,0.3,0.07,8.57,12.33,0
2005-11-25,18.79,33.882,,0.28,0.16,6.91,11.94,0
2005-11-25,19.98,33.999,,0.31,0.13,5.26,9.69,0
2005-11-25,20.06,34.13,,0.25,0.42,4.3,8.48,0
2005-11-25,20.68,34.582,,0.08,0.41,7.82,5.98,0
2005-11-25,20.09,34.731,,0.19,0.42,6.3,7.33,0
2005-11-25,21.07,34.287,,0.18,0.6,8.79,7.0,0
2005-11-25,19.94,34.945,9.89,0.07,0.3,2.24,3.62,0
2005-11-25,21.12,34.153,,0.13,0.38,2.46,5.57,0
2005-11-26,21.53,34.228,,0.08,0.41,5.63,4.39,0
2005-11-26,21.86,34.382,,0.03,0.34,9.63,3.41,0
2005-12-07,14.46,32.939,6.28,1.02,0.96,16.24,16.9,0
2005-12-07,16.42,33.498000000000005,6.15,,,,,0
2005-12-07,18.4,33.652,5.32,0.56,1.01,7.73,8.47,0
2005-12-07,18.09,33.623000000000005,5.73,0.76,1.16,7.94,8.8,0
2005-12-07,16.91,33.41,5.84,,,,,0
2005-12-07,14.77,33.245,5.8,0.92,1.3,9.36,17.66,0
2005-12-08,14.16,32.99,5.62,,,,,0
2005-12-08,14.07,33.099000000000004,5.59,1.01,1.28,8.83,16.96,0
2005-12-08,14.04,32.927,5.62,,,,,0
2005-12-08,13.27,32.945,6.04,,,,,0
2005-12-08,15.6,33.342,5.62,,,,,0
2005-12-08,16.78,33.571,5.51,0.77,0.63,10.97,12.85,0
2005-12-08,19.43,33.184,5.71,0.41,1.16,4.17,6.15,0
2005-12-08,17.43,33.335,5.62,,,,,0
2005-12-08,17.83,33.619,5.42,0.49,0.85,7.39,8.59,0
2005-12-08,13.53,32.942,6.21,,,,,0
2005-12-09,12.63,32.748000000000005,6.32,0.86,1.23,14.06,13.62,0
2005-12-09,12.3,32.695,6.24,,,,,0
2005-12-09,12.51,32.951,6.04,,,,,0
2005-12-09,11.61,32.595,5.58,,,,,0
2005-12-09,12.21,32.675,5.42,1.01,1.4,12.5,14.42,0
2005-12-09,14.1,33.066,5.58,,,,,0
2005-12-09,16.1,33.236999999999995,5.21,0.6,0.7,3.75,11.78,0
2005-12-09,18.37,33.665,5.52,,,,,0
2005-12-09,19.24,33.765,5.82,0.65,0.96,6.16,7.53,0
2005-12-09,19.24,33.765,5.82,0.65,0.96,6.16,7.53,0
2005-12-09,19.77,33.798,6.37,,,,,0
2005-12-09,19.57,33.786,6.02,,,,,0
2005-12-09,19.93,33.834,5.76,0.41,1.02,5.2,5.7,0
2005-12-09,19.43,33.783,5.7,,,,,0
2005-12-09,20.54,33.869,5.73,0.57,0.69,5.16,4.03,0
2005-12-09,19.51,33.768,5.82,,,,,0
2005-12-09,20.26,33.826,5.79,0.33,0.83,5.89,4.66,0
2005-12-09,19.79,33.726,5.64,,,,,0
2005-12-09,18.97,33.768,6.4,,,,,0
2005-12-09,18.99,33.729,6.53,0.48,1.05,6.65,8.65,0
2005-12-10,18.77,33.735,5.64,,,,,0
2005-12-10,18.4,33.768,5.67,0.55,1.34,8.79,7.57,0
2005-12-10,18.27,33.768,5.73,,,,,0
2005-12-10,17.43,33.244,5.9,,,,,0
2005-12-10,17.84,33.677,5.86,0.65,0.54,8.6,9.92,0
2005-12-10,17.98,33.735,5.92,,,,,0
2005-12-10,18.2,33.762,6.0,0.55,1.2,9.24,8.07,0
2005-12-10,18.1,32.524,6.05,,,,,0
2005-12-10,18.02,33.785,5.36,0.49,1.08,8.38,10.09,0
2005-12-10,18.06,33.742,5.42,,,,,0
2005-12-10,18.2,33.749,5.76,0.47,0.7,7.13,9.6,0
2005-12-10,18.32,33.72,5.74,,,,,0
2005-12-10,19.37,33.704,5.47,0.33,0.83,5.89,4.66,0
2005-12-10,15.79,34.115,5.51,0.48,0.58,10.89,12.74,0
2005-12-10,17.61,34.189,5.06,,,,,0
2005-12-11,18.48,34.148,5.23,0.33,0.64,6.04,5.77,0
2005-12-11,17.4,34.189,5.11,,,,,0
2005-12-11,17.76,34.133,5.11,,,,,0
2005-12-18,16.66,33.077,5.82,0.58,0.61,3.4,11.0,0
2005-12-18,14.44,33.729,6.04,,,,,0
2005-12-18,13.11,33.526,6.11,0.84,0.3,7.5,13.01,0
2005-12-18,13.17,33.538000000000004,6.02,,,,,0
2005-12-19,14.16,34.278,5.23,,,,,0
2005-12-19,13.98,34.147,4.29,,,,,0
2005-12-19,13.98,34.214,4.44,0.63,0.49,13.01,14.01,0
2005-12-19,14.4,34.204,4.08,,,,,0
2005-12-19,14.8,34.293,5.09,0.68,0.47,13.03,13.23,0
2005-12-20,13.74,34.001,4.92,0.38,0.46,9.49,8.28,0
2005-12-20,13.64,34.076,4.68,0.49,0.68,12.34,12.41,0
2005-12-20,13.88,34.126,4.69,,,,,0
2005-12-20,13.58,34.078,5.44,1.0,0.51,9.02,8.02,0
2005-12-20,13.37,34.024,4.91,,,,,0
2005-12-20,13.05,34.046,4.49,0.73,0.59,13.88,10.26,0
2005-12-20,13.1,34.067,4.99,,,,,0
2005-12-20,13.29,34.096,5.3,,,,,0
2005-12-20,13.16,34.034,5.21,,,,,0
2005-12-20,12.76,33.995,5.03,,,,,0
2005-12-20,13.53,33.97,5.25,0.72,0.39,9.22,7.62,0
2005-12-20,14.09,34.075,4.73,,,,,0
2005-12-20,14.09,34.075,4.73,,,,,0
2005-12-20,13.7,33.998000000000005,5.71,0.52,0.44,8.57,8.1,0
2005-12-20,13.67,33.999,4.97,,,,,0
2005-12-20,13.44,33.974000000000004,4.77,0.45,0.35,9.34,8.27,0
2005-12-20,13.69,34.192,4.79,,,,,0
2005-12-20,13.95,34.061,5.37,0.64,0.73,12.64,9.86,0
2005-12-28,11.46,33.923,4.66,,,,,0
2005-12-28,11.44,34.076,4.8,,,,,0
2005-12-28,12.47,33.96,4.23,0.54,0.58,12.51,13.16,0
2005-12-28,14.38,34.13,,,,,,0
2005-12-28,13.0,34.056999999999995,4.09,,,,,0
2005-12-28,10.29,33.219,6.5,0.75,0.12,12.13,14.58,0
2005-12-28,12.85,34.07,4.09,0.59,0.58,14.76,10.69,0
2005-12-28,10.54,33.244,,,,,,0
2005-12-28,10.41,33.211,6.03,0.71,0.16,12.12,14.9,0
2005-12-28,12.87,33.956,4.36,,,,,0
2005-12-28,11.49,33.346,,,,,,0
2005-12-28,13.49,34.06,4.51,1.09,0.3,12.4,9.32,0
2005-12-28,12.49,33.616,6.05,0.67,0.08,10.27,13.45,0
2005-12-28,14.13,34.121,,,,,,0
2005-12-28,13.45,34.063,4.49,,,,,0
2005-12-28,14.4,34.169000000000004,5.86,0.6,0.11,9.67,11.98,0
2005-12-29,13.12,33.91,4.32,0.63,0.43,13.16,11.11,0
2005-12-29,14.95,34.46,5.82,,,,,0
2005-12-29,12.64,33.931,4.1,0.54,0.43,14.08,10.4,0
2005-12-29,11.68,33.173,6.13,,,,,0
2005-12-29,11.03,33.152,5.97,0.54,0.41,8.94,11.57,0
2005-12-29,13.18,33.908,4.15,,,,,0
2005-12-29,11.11,33.168,,,,,,0
2005-12-29,10.41,33.262,6.13,0.77,0.13,12.35,12.75,0
2005-12-29,9.51,33.179,,,,,,0
2005-12-29,9.23,33.134,6.57,0.82,0.15,12.16,12.33,0
2005-12-29,5.88,32.754,,,,,,0
2005-12-29,8.03,33.079,6.4,0.79,0.25,11.37,14.71,0
2005-12-29,9.64,33.196,,,,,,0
2005-12-29,9.87,33.225,6.53,1.03,0.06,14.47,16.0,0
2005-12-30,9.96,33.364000000000004,,,,,,0
2005-12-30,10.15,33.414,6.23,0.91,0.11,14.37,14.22,0
2005-12-30,10.1,33.33,,,,,,0
2005-12-30,9.99,33.349000000000004,6.07,0.78,0.19,12.91,13.79,0
2005-12-30,9.92,33.223,5.99,,,,,0
2005-12-30,9.25,33.184,6.42,,,,,0
2005-12-30,9.41,33.271,6.25,1.01,0.27,14.61,14.12,0
2005-12-30,8.91,33.113,,,,,,0
2005-12-30,8.17,32.816,6.27,0.91,0.04,13.72,14.14,0
2005-12-30,7.59,32.611,,,,,,0
2005-12-30,7.64,32.654,6.55,0.89,0.2,13.78,14.11,0
2005-12-30,8.14,32.729,,,,,,0
2005-12-30,8.19,32.776,6.59,0.83,0.15,12.01,13.53,0
2005-12-30,8.17,32.845,,,,,,0
2005-12-30,7.75,32.8,7.34,1.03,0.18,20.47,26.36,0
2005-12-31,6.95,32.65,7.07,0.86,0.18,13.47,15.11,0
2005-12-31,7.46,32.527,,,,,,0
2005-12-31,7.1,32.769,6.77,0.96,0.08,13.84,15.16,0
2005-12-31,7.06,32.566,,,,,,0
2005-12-31,6.96,32.647,6.6,1.11,0.2,15.37,16.1,0
2005-12-31,7.44,32.559,,,,,,0
2005-12-31,7.38,32.556,6.27,0.91,0.13,9.94,14.47,0
2005-12-31,7.66,32.671,,,,,,0
2005-12-31,7.9,32.75,6.37,0.88,0.15,12.98,13.93,0
2005-12-31,8.62,32.931,6.46,,,,,0
2006-01-01,7.98,32.589,6.45,,,,,0
2006-01-01,7.37,32.431999999999995,6.46,0.64,0.18,10.03,11.92,0
2006-01-01,7.13,32.508,,,,,,0
2006-01-01,7.29,32.481,6.45,0.86,0.16,12.37,12.44,0
2006-01-01,6.37,32.326,,,,,,0
2006-01-01,6.25,32.23,6.96,0.96,0.1,16.59,13.8,0
2006-01-01,5.38,31.656,6.87,1.1,0.05,20.74,17.6,0
2006-01-02,4.7,31.743,,,,,,0
2006-01-08,12.41,34.136,4.1,0.91,0.19,14.54,17.66,0
2006-01-09,12.44,34.125,4.42,,,,,0
2006-01-09,9.63,34.025,4.79,0.63,0.34,11.09,9.79,0
2006-01-09,11.5,34.15,5.02,,,,,0
2006-01-09,10.68,34.119,4.6,0.71,0.25,13.76,11.0,0
2006-01-09,10.84,34.184,4.62,,,,,0
2006-01-09,10.48,34.149,4.99,0.83,0.37,16.44,12.25,0
2006-01-09,10.54,34.134,4.52,,,,,0
2006-01-09,6.67,34.121,4.86,,,,,0
2006-01-09,5.48,33.864000000000004,5.39,0.5,0.18,7.21,5.99,0
2006-01-09,6.67,34.121,4.86,,,,,0
2006-01-09,6.97,34.011,4.76,,,,,0
2006-01-09,6.73,33.96,4.74,0.49,0.2,8.99,7.86,0
2006-01-09,10.86,33.924,4.5,,,,,0
2006-01-09,11.54,34.056999999999995,4.52,0.59,0.31,17.16,13.31,0
2006-01-09,11.54,34.056999999999995,4.52,0.59,0.31,17.16,13.31,0
2006-01-09,10.08,33.989000000000004,4.86,,,,,0
2006-01-09,10.08,33.989000000000004,4.86,,,,,0
2006-01-09,10.07,33.902,5.4,0.85,0.37,11.17,11.34,0
2006-01-09,7.59,34.019,5.61,,,,,0
2006-01-10,8.21,33.94,5.31,0.51,0.48,12.11,9.21,0
2006-01-10,8.88,34.084,4.77,0.55,0.44,12.93,10.42,0
2006-01-10,10.43,34.044000000000004,4.63,,,,,0
2006-01-10,7.74,34.041,4.95,0.51,0.43,13.09,10.5,0
2006-01-10,5.58,33.928000000000004,5.22,,,,,0
2006-01-10,5.61,33.88,5.36,0.82,0.57,24.63,7.24,0
2006-01-10,5.73,33.945,5.12,,,,,0
2006-01-10,5.81,33.887,5.07,0.63,0.55,6.85,7.7,0
2006-02-09,12.17,33.818000000000005,6.0,0.48,0.24,4.5,6.04,0
2006-02-09,12.29,33.792,6.34,,,,,0
2006-02-09,13.08,33.867,6.53,0.5,0.38,4.0,5.72,0
2006-02-09,13.43,33.223,6.17,0.5,0.35,3.78,5.72,0
2006-02-09,12.75,33.858000000000004,6.24,,,,,0
2006-02-10,12.18,33.836,6.26,1.62,0.41,2.9,5.86,0
2006-02-10,10.48,33.736999999999995,6.18,,,,,0
2006-02-10,11.25,33.801,6.32,0.81,0.32,3.44,7.41,0
2006-02-10,10.54,33.78,6.28,,,,,0
2006-02-10,9.49,33.73,6.24,,,,,0
2006-02-10,11.56,33.813,6.42,,,,,0
2006-02-10,13.18,33.906,6.5,0.46,0.34,3.4,6.29,0
2006-02-10,15.59,34.32,5.49,0.37,0.11,3.12,5.0,0
2006-02-10,13.56,33.937,6.48,,,,,0
2006-02-10,12.68,33.872,6.02,,,,,0
2006-02-10,16.12,34.49,5.52,0.41,0.29,4.64,4.57,0
2006-02-10,14.39,33.97,5.89,0.62,0.42,3.68,6.03,0
2006-02-10,15.82,34.48,5.52,0.3,0.25,4.91,5.34,0
2006-02-10,14.39,33.984,6.04,,,,,0
2006-02-10,15.5,34.34,5.66,0.33,0.08,5.33,4.81,0
2006-02-10,13.08,33.902,6.32,0.55,0.44,4.07,6.39,0
2006-02-10,12.64,33.886,6.43,,,,,0
2006-02-10,15.09,34.46,5.63,0.43,0.03,4.8,5.98,0
2006-02-10,10.43,33.76,6.29,0.48,0.39,3.59,7.68,0
2006-02-10,14.21,34.52,6.09,0.41,0.11,7.16,5.68,0
2006-02-10,9.29,33.695,6.32,,,,,0
2006-02-10,8.15,33.631,6.27,,,,,0
2006-02-10,7.78,33.553000000000004,6.72,,,,,0
2006-02-10,13.59,34.13,5.86,0.42,0.07,4.47,6.31,0
2006-02-10,7.43,33.535,6.65,0.7,0.56,4.5,9.66,0
2006-02-10,10.94,33.734,6.23,,,,,0
2006-02-10,12.53,33.848,6.18,0.43,0.16,4.61,7.68,0
2006-02-10,10.18,33.29,6.21,0.53,0.08,6.66,7.34,0
2006-02-10,14.48,33.931999999999995,6.32,,,,,0
2006-02-10,12.53,33.848,6.18,0.43,0.16,4.61,7.68,0
2006-02-10,14.6,33.911,6.47,0.98,0.66,3.48,6.62,0
2006-02-10,7.57,32.02,6.81,0.98,0.03,8.61,9.18,0
2006-02-10,14.9,33.918,6.85,0.51,0.32,4.09,6.77,0
2006-02-11,14.71,33.946,6.72,,,,,0
2006-02-11,14.85,33.97,6.62,0.32,0.22,4.13,6.47,0
2006-02-11,6.05,32.354,,,,,,0
2006-02-11,7.08,31.76,6.83,0.48,0.03,6.86,6.55,0
2006-02-11,14.79,33.982,6.7,,,,,0
2006-02-11,5.16,32.321,7.11,0.94,0.64,28.08,12.8,0
2006-02-11,7.92,31.37,6.72,0.62,0.12,8.92,9.08,0
2006-02-11,14.96,33.971,6.27,0.44,0.79,4.01,6.49,0
2006-02-11,14.77,33.939,6.04,,,,,0
2006-02-11,7.31,31.3,6.78,0.63,0.06,9.15,11.91,0
2006-02-11,15.26,33.94,5.82,0.35,0.76,3.11,6.38,0
2006-02-11,2.53,31.385,7.92,1.1,0.02,31.16,16.16,0
2006-02-11,8.63,32.07,6.58,0.55,0.1,7.34,7.9,0
2006-02-11,15.57,33.946,6.21,,,,,0
2006-02-11,2.49,31.63300000000001,,,,,,0
2006-02-11,9.99,32.89,6.29,0.6,0.03,7.66,9.09,0
2006-02-11,15.48,33.905,6.31,0.35,0.02,3.03,5.37,0
2006-02-11,3.36,31.796,7.65,0.87,0.03,36.02,11.31,0
2006-02-11,12.33,33.7,6.06,0.49,0.05,7.07,8.88,0
2006-02-11,3.65,32.011,,,,,,0
2006-02-11,5.48,32.168,7.36,0.84,0.02,25.17,12.52,0
2006-02-11,13.44,34.26,6.29,0.45,0.06,4.63,0.1,0
2006-02-11,12.1,34.466,4.81,0.27,0.04,11.97,6.38,0
2006-02-11,5.99,32.332,,,,,,0
2006-02-11,12.91,34.42,5.04,,,,,0
2006-02-11,14.65,34.39,5.72,0.45,0.2,3.16,3.98,0
2006-02-11,6.45,32.267,6.88,0.98,0.01,25.37,13.95,0
2006-02-11,13.01,34.437,5.07,0.58,0.05,10.33,4.94,0
2006-02-11,6.42,32.206,7.29,,,,,0
2006-02-11,14.59,34.22,5.63,,,,,0
2006-02-11,13.62,34.56,4.57,,,,,0
2006-02-11,15.47,34.73,5.44,0.39,0.25,4.8,3.69,0
2006-02-11,15.59,34.53,5.52,,,,,0
2006-02-11,7.12,32.33,6.92,,,,,0
2006-02-11,7.25,32.418,7.01,1.17,0.83,29.56,13.82,0
2006-02-11,16.63,34.55,5.32,0.37,0.22,3.56,2.93,0
2006-02-11,12.1,34.306999999999995,4.58,,,,,0
2006-02-12,6.9,32.404,,,,,,0
2006-02-12,11.44,34.074,4.43,0.45,0.06,14.65,6.09,0
2006-02-12,6.48,32.358000000000004,7.05,1.03,0.72,30.76,14.34,0
2006-02-12,17.86,34.59,5.43,0.58,0.2,4.7,2.73,0
2006-02-12,12.69,34.354,5.54,,,,,0
2006-02-12,12.89,34.25,5.29,0.49,0.06,9.08,5.03,0
2006-02-12,16.37,34.63,5.58,0.43,,4.34,3.9,0
2006-02-12,12.28,34.231,5.03,,,,,0
2006-02-12,9.05,34.399,4.72,,,,,0
2006-02-12,15.05,34.33,5.89,0.45,,3.41,3.13,0
2006-02-12,4.17,32.193000000000005,,,,,,0
2006-02-12,4.06,32.077,7.35,1.07,0.59,34.74,13.39,0
2006-02-12,13.87,34.17,5.78,0.51,0.1,4.44,5.71,0
2006-02-12,4.17,31.874,,,,,,0
2006-02-12,11.7,33.42,6.09,0.59,0.42,7.37,8.25,0
2006-02-12,3.29,31.77,7.68,1.02,0.34,35.5,15.63,0
2006-02-12,9.69,32.56,6.38,0.58,0.06,8.63,10.03,0
2006-02-12,9.22,32.25,6.64,0.56,0.14,7.05,6.76,0
2006-02-12,8.81,32.22,6.47,0.64,,7.9,8.83,0
2006-02-12,8.91,32.16,6.64,,,,,0
2006-02-12,8.93,31.96,6.55,0.67,0.14,10.5,11.98,0
2006-02-12,14.27,33.902,6.38,,,,,0
2006-02-12,14.16,33.87,6.49,0.38,0.1,2.85,6.58,0
2006-02-12,14.07,33.954,6.4,,,,,0
2006-02-12,14.27,33.902,6.38,,,,,0
2006-02-12,13.56,33.736,6.39,0.54,0.07,2.56,7.15,0
2006-02-12,13.56,33.736,6.42,,,,,0
2006-02-13,13.56,33.736,6.42,,,,,0
2006-02-13,11.94,33.588,6.41,,,,,0
2006-02-13,12.36,33.591,6.87,0.49,0.25,5.02,8.59,0
2006-02-13,11.46,34.363,4.46,,,,,0
2006-02-13,11.2,34.367,4.7,,,,,0
2006-02-13,12.88,33.7,6.84,,,,,0
2006-02-13,11.38,34.387,5.06,0.56,0.03,8.75,7.58,0
2006-02-13,13.14,33.79,6.85,0.56,0.15,4.22,8.56,0
2006-02-13,12.91,34.545,4.65,,,,,0
2006-02-13,13.23,33.805,6.84,,,,,0
2006-02-13,12.43,34.481,5.04,0.55,0.03,10.23,6.41,0
2006-02-13,10.45,34.489000000000004,5.04,,,,,0
2006-02-13,13.63,33.891,6.91,0.71,0.12,3.93,7.39,0
2006-02-13,13.75,33.942,6.62,,,,,0
2006-02-13,13.64,33.927,6.48,0.51,0.12,4.44,7.69,0
2006-02-13,13.61,33.938,6.5,,,,,0
2006-02-13,13.19,33.905,6.98,0.73,0.6,4.12,9.06,0
2006-02-13,12.3,33.806999999999995,6.72,,,,,0
2006-02-13,11.0,33.56,6.9,0.59,0.18,4.08,10.82,0
2006-02-13,8.76,33.07,6.82,,,,,0
2006-02-18,3.66,32.131,7.75,1.2,0.87,39.73,15.59,0
2006-02-18,4.56,32.4,,,,,,0
2006-02-18,5.02,32.559,7.31,1.14,0.62,37.68,15.92,0
2006-02-18,5.39,32.597,,,,,,0
2006-02-18,5.59,32.641,7.01,1.06,0.77,30.71,15.28,0
