Observation Date,Temperature,Salinity,Dissolved Oxygen,Probability
2003-06-16,20.39,31.91800000000001,5.54,4.8768
2003-06-16,20.42,31.726999999999997,5.43,5.0411
2003-06-16,20.29,32.016999999999996,5.63,4.6356
2003-06-16,20.3,31.671999999999997,5.29,4.9561
2003-06-16,19.98,31.933000000000003,5.41,4.3311
2003-06-16,18.62,31.923000000000002,5.61,2.6402
2003-06-16,19.81,31.726999999999997,5.61,3.9909
2003-06-16,20.04,31.843000000000004,5.39,4.4465
2003-06-16,20.11,31.910999999999998,5.5,4.4663
2003-06-16,18.73,31.765,5.71,2.7134
2003-06-16,20.04,31.596999999999998,5.42,4.4615
2003-06-16,20.15,31.622,5.7,4.4309
2003-06-16,16.56,31.28,6.17,1.2081
2003-06-16,20.45,32.407,5.42,4.989
2003-06-16,16.07,31.026,6.22,1.0185
2003-06-16,20.76,32.465,5.43,5.5158
2003-06-16,20.88,32.504,5.63,5.5617
2003-06-16,17.99,31.737,5.88,2.0483
2003-06-16,20.72,32.24,5.28,5.6091
2003-06-16,19.68,31.785,5.66,3.7818
2003-06-16,20.8,32.426,5.61,5.4453
2003-06-16,20.58,32.556999999999995,5.51,5.1151
2003-06-16,16.16,34.56,3.21,1.5083
2003-06-16,18.15,33.61,5.18,2.2717
2003-06-16,20.52,31.909000000000002,5.2,5.3681
2003-06-16,17.49,33.569,5.52,1.7151
2003-06-16,19.98,33.24,5.17,4.3073
2003-06-16,17.81,33.413000000000004,5.75,1.8576
2003-06-16,20.12,33.37,5.13,4.5246
2003-06-16,20.88,31.881,5.18,6.076
2003-06-16,20.84,31.963,5.32,5.8542
2003-06-16,19.91,33.89,5.18,4.1118
2003-06-16,20.84,31.963,5.32,5.8542
2003-06-16,20.47,33.93,5.18,4.9603
2003-06-16,20.51,31.965,5.12,5.4062
2003-06-16,20.79,32.496,5.72,5.3246
2003-06-17,12.11,33.798,5.67,0.2519
2003-06-17,20.72,31.916999999999998,5.15,5.781
2003-06-17,21.24,33.53,4.97,6.7032
2003-06-17,21.28,33.64,5.02,6.7177
2003-06-17,19.85,31.75,5.42,4.1631
2003-06-17,19.97,33.44,5.14,4.2847
2003-06-17,18.16,33.27,5.13,2.3238
2003-06-17,19.33,31.873,5.35,3.5128
2003-06-17,17.44,32.096,5.49,1.7792
2003-06-20,19.66,32.272,5.5,3.7898
2003-06-20,20.49,31.963,5.13,5.3623
2003-06-20,20.44,31.846999999999998,4.94,5.4491
2003-06-21,20.29,32.245,5.34,4.8115
2003-06-21,20.39,32.133,5.13,5.1574
2003-06-21,19.95,32.321,5.27,4.3261
2003-06-21,19.45,32.271,5.27,3.6571
2003-06-21,20.58,32.183,5.23,5.4038
2003-08-05,23.71,29.75,5.4,15.4319
2003-08-05,24.78,31.894000000000002,5.38,19.8951
2003-08-05,26.24,31.785,5.3,29.7266
2003-08-05,19.27,31.023000000000003,6.52,2.9477
2003-08-05,26.56,31.618000000000002,5.42,31.8435
2003-08-05,23.43,30.695,6.13,12.4535
2003-08-05,25.97,31.706999999999997,5.55,27.0226
2003-08-05,23.44,31.486,5.4,13.5209
2003-08-05,23.46,31.403000000000002,5.75,12.9848
2003-08-05,28.63,30.526,6.08,47.5279
2003-08-05,18.33,33.068000000000005,5.72,2.2603
2003-08-05,25.3,31.103,5.75,22.4099
2003-08-05,23.44,31.486,5.4,13.5209
2003-08-05,25.08,31.114,5.52,21.7057
2003-08-05,23.36,31.798000000000002,5.33,13.2015
2003-08-05,25.35,31.761,5.39,23.352
2003-08-05,26.89,31.259,4.88,36.7045
2003-08-06,27.8,30.410999999999998,4.6,46.2755
2003-08-06,23.92,31.604,5.43,15.5129
2003-08-06,27.49,31.018,4.9,41.8744
2003-08-06,23.63,31.456999999999997,5.21,14.7185
2003-08-06,28.04,30.211,4.67,48.277
2003-08-06,23.57,31.305,5.74,13.488
2003-08-06,28.82,30.066999999999997,4.7,55.1496
2003-08-06,28.39,29.958000000000002,4.73,51.3409
2003-08-06,23.7,31.208000000000002,5.26,15.0369
2003-08-06,27.43,30.814,4.87,41.6457
2003-08-06,26.51,31.764,4.99,32.868
2003-08-06,24.29,31.361,5.47,17.3306
2003-08-06,26.08,31.846999999999998,5.14,29.046
2003-08-06,25.96,31.57,5.06,28.6347
2003-08-06,22.38,28.160999999999998,6.49,9.1706
2003-08-06,25.25,31.818,5.45,22.5219
2003-08-06,25.76,31.954,5.32,26.1354
2003-08-09,21.07,32.738,4.27,7.2211
2003-08-09,24.16,31.155,5.51,16.6901
2003-08-09,20.47,33.134,3.82,6.2619
2003-08-09,20.09,33.394,4.29,5.0928
2003-08-09,24.13,31.719,5.02,17.3873
2003-08-09,20.28,33.076,4.42,5.3753
2003-08-09,24.49,31.089000000000002,5.31,18.8988
2003-08-09,23.53,31.659000000000002,5.23,14.1571
2003-08-09,22.55,32.922,4.34,11.427
2003-08-09,25.64,31.188000000000002,4.97,26.9195
2003-08-09,24.71,31.38300000000001,5.18,20.2963
2003-08-09,23.43,32.08,4.5,15.0068
2003-08-09,24.76,31.355,5.53,19.6898
2003-08-09,24.02,32.28,3.96,19.0744
2003-08-09,24.84,31.179000000000002,4.97,21.7367
2003-08-10,25.09,31.554000000000002,5.46,21.6757
2003-08-10,22.94,33.653,4.51,12.3207
2003-08-10,23.39,32.854,4.41,14.6786
2003-08-10,24.82,31.349,5.19,20.9247
2003-08-10,24.18,32.409,4.25,19.1563
2003-08-10,24.65,31.537,5.46,19.1614
2003-08-10,24.03,32.461,4.34,18.1058
2003-08-10,26.37,30.518,4.87,33.1415
2003-08-10,24.07,31.596999999999998,5.52,16.0269
2003-08-10,23.94,32.391,3.75,19.1033
2003-08-10,27.4,30.04300000000001,4.8,42.3027
2003-08-10,23.3,32.678000000000004,4.39,14.3982
2003-08-10,23.1,31.003,5.38,12.3888
2003-08-10,27.8,30.986,4.69,45.4282
2003-08-10,22.86,33.228,3.59,13.8525
2003-08-10,27.73,31.726,4.67,44.2727
2003-08-10,20.3,33.097,4.79,5.11
2003-08-10,20.37,33.236,4.84,5.1682
2003-08-10,22.44,31.958000000000002,5.76,9.2521
2003-08-10,21.26,33.049,4.72,7.1136
2003-08-10,28.34,31.151999999999997,4.67,50.1248
2003-08-10,28.46,30.915,4.62,51.5881
2003-08-12,28.36,31.08,4.45,51.2509
2003-08-12,27.49,30.71,4.4,44.1106
2003-08-12,21.44,32.907,4.46,7.8788
2003-08-12,21.17,33.046,4.21,7.4559
2003-08-12,27.25,30.72300000000001,4.49,41.667
2003-08-12,20.59,33.021,4.7,5.7221
2003-08-12,26.19,30.964000000000002,4.92,31.2456
2003-08-12,22.72,32.789,4.55,11.7412
2003-08-12,26.43,30.669,4.95,33.211
2003-08-12,24.48,31.374000000000002,4.37,21.115
2003-08-12,26.35,30.193,4.99,32.8017
2003-08-12,22.98,31.541999999999998,5.91,10.8855
2003-08-12,24.29,32.26,4.39,19.4888
2003-08-12,26.47,28.504,5.11,34.6015
2003-08-12,25.38,31.104,4.93,25.3269
2003-08-12,24.1,32.698,3.9,19.4432
2003-08-12,27.36,25.693,5.21,43.9668
2003-08-12,25.17,31.07,5.24,23.0699
2003-08-12,24.02,32.515,3.95,18.9759
2003-08-12,24.17,32.803000000000004,4.34,18.6733
2003-08-12,26.33,30.787,4.72,33.1621
2003-08-12,25.69,31.238000000000003,5.03,27.0431
2003-08-12,26.73,28.340999999999998,5.13,36.7626
2003-08-12,22.99,30.861,5.09,12.5286
2003-08-12,27.0,26.574,5.2,40.1765
2003-08-13,24.03,32.747,4.36,17.9142
2003-08-13,27.05,26.116999999999997,5.04,41.6044
2003-08-13,24.75,30.785,5.08,21.1281
2003-08-13,26.78,27.019000000000002,4.92,39.0364
2003-08-13,23.76,32.876,4.36,16.4934
2003-08-13,23.8,32.847,4.34,16.7477
2003-08-13,26.89,26.491999999999997,4.93,40.3579
2003-08-13,23.8,32.847,4.34,16.7477
2003-08-13,26.29,28.993000000000002,4.99,33.237
2003-08-13,22.78,32.42,5.55,10.4807
2003-08-13,25.91,30.189,4.88,29.8441
2003-08-13,25.64,30.964000000000002,5.08,26.7206
2003-08-13,22.22,32.491,5.57,8.719
2003-08-13,24.13,32.75,4.22,18.7807
2003-08-13,25.49,30.865,5.06,25.822
2003-08-13,24.62,32.292,4.28,21.6653
2003-08-13,25.61,30.489,5.11,26.735
2003-08-13,20.25,32.219,5.47,4.657
2003-08-13,24.59,32.141,4.34,21.4094
2003-08-13,20.94,32.217,5.53,5.8145
2003-08-13,20.25,32.219,5.47,4.657
2003-08-13,23.92,33.141,4.02,17.9529
2003-08-13,24.18,30.708000000000002,5.45,17.1396
2003-08-13,24.17,32.93,4.37,18.5344
2003-08-13,24.25,31.009,5.53,17.1617
2003-08-13,24.08,32.486999999999995,4.39,18.2352
2003-08-13,24.77,31.728,4.39,22.6037
2003-08-13,25.46,30.994,4.37,27.7122
2003-08-13,23.57,31.743000000000002,4.44,15.9303
2003-08-13,22.11,32.086,4.11,10.5488
2003-08-13,22.84,31.958000000000002,3.92,13.6497
2003-08-13,22.62,32.478,4.53,11.5202
2003-08-18,23.97,31.601,4.3,18.3227
2003-08-18,23.97,31.625999999999998,4.28,18.3583
2003-08-18,23.53,31.811,4.41,15.7755
2003-08-18,24.45,31.364,4.05,21.8134
2003-08-18,24.12,32.109,4.09,19.3876
2003-08-18,24.83,31.8,3.96,24.1839
2003-08-18,23.9,32.46,4.38,17.3423
2003-08-18,23.81,32.899,4.07,17.3899
2003-08-18,23.84,32.415,3.7,18.6732
2003-08-19,23.98,32.498000000000005,4.36,17.7796
2003-08-19,23.54,32.766999999999996,4.0,16.2759
2003-08-19,23.38,32.621,3.79,16.037
2003-08-19,23.48,32.393,4.4,15.3046
2003-08-19,24.38,31.201,4.33,20.7348
2003-08-19,24.3,31.713,3.81,21.3711
2003-08-19,24.0,31.5,4.37,18.3637
2003-08-19,23.92,31.238000000000003,4.4,18.0038
2003-08-19,25.13,30.954,4.06,26.4259
2003-08-19,24.91,30.92,4.06,24.9641
2003-08-19,24.65,31.143,4.31,22.4371
2003-08-19,24.46,32.387,3.84,21.8577
2003-08-19,24.56,32.839,3.83,22.228
2003-08-19,24.52,32.65,4.22,21.03
2003-08-19,24.87,32.303000000000004,4.09,23.7465
2003-08-19,25.71,31.511,4.2,29.7213
2003-08-20,24.97,31.39,3.77,25.9514
2003-08-20,24.44,31.006,3.89,22.4076
2003-08-23,28.39,31.656999999999996,3.94,53.0803
2003-08-23,28.03,32.501,4.78,45.8031
2003-08-23,28.23,30.975,5.25,46.9655
2003-08-23,27.62,28.66800000000001,4.87,45.0888
2003-08-23,27.3,28.378,5.34,40.7046
2003-08-23,28.03,32.501,4.78,45.8031
2003-08-23,28.17,29.948,5.49,46.3439
2003-08-23,28.9,30.191999999999997,5.51,52.4951
2003-08-23,28.93,30.706,5.84,50.9917
2003-08-23,28.96,29.823,6.05,51.1607
2003-08-23,29.53,31.916,4.82,59.2717
2003-08-23,29.5,32.015,4.65,59.5968
2003-08-23,28.84,30.498,5.06,53.5179
2003-08-23,28.63,30.32,5.22,51.174
2003-08-23,28.13,30.689,4.72,48.4627
2003-08-24,28.04,28.226,6.2,43.8204
2003-08-24,27.81,29.076,5.31,44.6475
2003-08-24,27.81,27.678,6.27,42.0101
2003-08-24,27.55,27.298000000000002,5.65,42.5281
2003-08-24,27.7,29.23,5.62,42.3332
2003-08-24,28.13,28.971999999999998,5.56,46.5382
2003-08-24,28.38,30.189,4.91,50.3292
2003-08-24,28.1,29.149,5.41,46.7273
2003-08-24,27.64,28.772,5.55,42.4727
2003-08-24,28.51,27.426,4.98,53.5424
2003-08-24,28.19,27.195,5.62,48.3346
2003-08-24,28.05,26.184,5.13,49.9372
2003-08-24,28.54,25.789,5.04,54.9492
2003-08-24,28.39,29.801,5.14,49.8193
2003-08-25,28.47,30.755,5.24,49.3096
2003-08-25,28.3,30.85,5.09,48.3333
2003-08-25,28.86,32.443000000000005,4.7,53.4918
2003-08-25,28.25,31.741999999999997,4.97,47.6176
2003-10-08,19.48,32.114000000000004,5.7,3.4732
2003-10-08,19.55,32.242,5.74,3.5201
2003-10-08,18.9,32.445,5.58,2.8704
2003-10-08,18.98,32.467,5.29,3.0852
2003-10-08,19.72,32.419000000000004,5.91,3.6115
2003-10-08,20.16,32.537,5.4,4.5199
2003-10-09,21.45,32.227,5.71,6.6974
2003-10-09,20.65,33.032,5.2,5.4072
2003-10-09,20.9,33.05,5.55,5.5689
2003-10-09,21.01,33.181,5.22,6.0486
2003-10-09,20.31,31.886,5.15,5.0457
2003-10-09,22.15,33.173,5.66,8.2342
2003-10-09,21.64,32.063,5.82,7.0491
2003-10-09,23.38,31.664,5.16,13.6559
2003-10-09,22.54,33.046,5.64,9.4013
2003-10-09,19.84,32.547,3.36,5.5497
2003-10-09,23.68,32.611999999999995,6.39,12.2481
2003-10-09,19.38,32.422,2.54,5.4159
2003-10-09,22.21,32.981,6.06,7.9598
2003-10-09,19.56,32.176,3.1,5.3221
2003-10-09,19.85,32.489000000000004,2.74,6.1303
2003-10-09,19.63,32.535,3.03,5.4433
2003-10-10,20.86,31.783,5.73,5.5687
2003-10-10,21.14,31.642,5.58,6.2812
2003-10-10,21.52,31.975,5.91,6.7037
2003-10-10,21.53,31.711,5.53,7.181
2003-10-10,24.42,33.957,5.53,16.5954
2003-10-10,21.54,31.693,5.53,7.2087
2003-10-10,21.31,31.781999999999996,6.37,5.8688
2003-10-10,20.53,31.991999999999997,6.01,4.7441
2003-10-10,24.21,33.812,5.66,15.3834
2003-10-10,25.02,34.056999999999995,5.64,19.4074
2003-10-10,24.83,34.064,5.63,18.3995
2003-10-10,24.59,33.641999999999996,5.53,17.5986
2003-10-11,24.42,33.957,5.53,16.5954
2003-10-11,20.91,31.831999999999997,5.53,5.8283
2003-10-11,21.1,31.69400000000001,5.53,6.2353
2003-10-11,21.05,31.660999999999998,5.98,5.7335
2003-10-11,21.64,31.55,6.03,6.9421
2003-10-11,20.58,31.641,6.11,4.8054
2003-10-11,20.96,31.519000000000002,6.23,5.3802
2003-10-11,21.06,32.425,4.89,6.6222
2003-10-11,24.04,33.865,4.69,16.6584
2003-10-15,20.71,33.295,5.29,5.3954
2003-10-15,18.53,32.33,5.49,2.5734
2003-10-15,18.53,32.286,5.64,2.5171
2003-10-15,18.38,32.594,5.7,2.3436
2003-10-15,18.27,32.775,5.78,2.2145
2003-10-15,22.0,33.504,5.32,8.1637
2003-10-15,20.83,33.385,5.23,5.6512
2003-10-15,20.13,33.165,5.21,4.5143
2003-10-16,20.39,33.155,5.25,4.8986
2003-10-16,21.57,33.35,5.38,7.0654
2003-10-16,19.93,33.019,5.23,4.2263
2003-10-16,21.51,33.255,5.82,6.5026
2003-10-16,21.29,33.28,5.12,6.7155
2003-10-16,24.31,33.983000000000004,5.25,16.6713
2003-10-16,24.78,33.989000000000004,4.68,20.5679
2003-10-16,21.66,33.365,5.06,7.63
2003-10-16,24.82,34.13,4.98,19.936
2003-10-16,20.03,33.275,5.33,4.2688
2003-10-16,18.0,31.0,5.0,2.4206
2003-10-16,21.43,33.29,4.91,7.2548
2003-10-16,18.16,31.794,5.61,2.2627
2003-10-16,24.02,33.955999999999996,5.43,14.9347
2003-10-16,21.52,33.424,5.3,7.0178
2003-10-16,19.61,31.636999999999997,5.68,3.6993
2003-10-16,24.85,34.027,5.44,18.9926
2003-10-16,21.2,33.16,5.11,6.5538
2003-10-16,19.17,32.578,5.79,3.0336
2003-10-16,19.2,32.59,5.86,3.0303
2003-10-16,25.01,33.794000000000004,5.45,19.9786
2003-10-16,22.89,33.379,5.42,10.7385
2003-10-16,20.19,32.74,5.22,4.6634
2003-10-16,19.81,32.681,5.01,4.2452
2003-10-16,22.0,33.529,4.95,8.6164
2003-10-16,19.34,31.669,5.79,3.3131
2003-10-16,23.48,33.687,5.38,12.8611
2003-10-16,22.41,33.779,5.32,9.2389
2003-10-16,23.37,33.728,5.37,12.4342
2003-10-16,19.24,31.526,5.6,3.3138
2003-10-16,21.91,33.525,5.25,8.0061
2003-10-17,22.99,33.324,5.35,11.2125
2003-10-17,19.33,31.691999999999997,5.37,3.5227
2003-10-17,21.47,33.412,5.4,6.8029
2003-10-17,21.12,31.447,5.69,6.175
2003-10-17,21.63,33.382,5.32,7.2636
2003-10-17,20.95,31.273000000000003,6.02,5.581
2003-10-17,21.74,31.601,6.0,7.1946
2003-10-17,20.68,33.208,5.18,5.4474
2003-10-17,18.94,31.678,5.67,2.9431
2003-10-17,21.0,33.335,5.39,5.8459
2003-10-17,18.56,31.712,5.51,2.6457
2003-10-17,20.54,30.711,5.99,4.9772
2003-10-17,20.6,30.97300000000001,5.98,5.0433
2003-10-17,17.18,31.895,5.83,1.5505
2003-10-17,21.05,33.39,4.81,6.4784
2003-10-17,20.43,31.22300000000001,5.82,4.8425
2003-10-17,20.43,31.22300000000001,5.82,4.8425
2003-10-17,21.44,33.406,5.05,7.1013
2003-10-17,20.88,31.17,6.05,5.4452
2003-10-17,20.3,31.338,5.69,4.7113
2003-10-17,16.67,31.885,5.67,1.3321
2003-10-17,20.62,31.279,5.74,5.2156
2003-10-17,19.99,31.163,5.78,4.2085
2003-10-17,21.83,33.475,5.01,8.0964
2003-10-17,20.88,31.17,6.05,5.4452
2003-10-17,17.83,31.686,5.37,2.1044
2003-10-17,20.82,31.579,5.97,5.332
2003-10-17,21.7,33.427,5.34,7.3993
2003-10-17,21.52,31.745,5.63,7.0433
2003-10-17,22.57,33.684,4.9,10.3661
2003-10-17,21.27,32.785,5.36,6.5362
2003-10-17,22.49,33.028,5.92,8.8841
2003-10-17,21.27,32.785,5.36,6.5362
2003-10-17,21.17,32.725,5.38,6.3167
2003-10-17,20.03,32.76,5.17,4.4497
2003-10-17,19.99,31.163,5.78,4.2085
2003-10-17,19.9,31.318,4.75,4.7617
2003-10-18,18.64,31.436999999999998,4.2,3.3693
2003-10-18,20.41,31.311999999999998,4.17,6.1706
2003-10-18,22.15,33.12,5.59,8.3338
2003-10-18,20.3,31.429000000000002,5.01,5.2143
2003-10-18,21.28,32.326,5.74,6.2831
2003-10-18,20.77,32.233000000000004,5.85,5.2291
2003-10-18,18.18,31.979,5.79,2.2009
2003-10-18,20.19,31.426,6.16,4.2098
2003-10-18,20.19,31.159000000000002,6.36,4.1172
2003-10-19,19.76,32.47,5.24,4.0557
2003-10-19,20.01,32.400999999999996,5.59,4.1907
2003-10-19,20.53,32.29,5.4,5.1599
2003-10-19,23.23,33.89,5.23,12.086
2003-10-19,22.18,33.53,5.43,8.5071
2003-10-19,21.14,33.464,5.41,6.0805
2003-10-19,22.91,33.905,4.96,11.362
2003-10-19,21.88,33.343,5.09,8.1655
2003-10-19,20.45,32.639,5.36,4.9975
2003-10-19,20.84,32.666,5.19,5.838
2003-10-26,18.85,31.769000000000002,5.58,2.8854
2003-10-26,17.28,31.872,5.91,1.5863
2003-10-26,18.38,31.66,5.59,2.4598
2003-10-26,17.61,31.636999999999997,5.57,1.8924
2003-10-26,15.79,31.996,6.0,0.9258
2003-10-29,15.72,31.805,5.67,0.9585
2003-10-30,15.47,32.093,5.16,0.9436
2003-10-30,16.93,31.853,5.65,1.4647
2003-10-30,16.88,31.845,5.04,1.5865
2003-10-30,16.37,31.909000000000002,5.91,1.1537
2003-10-30,16.43,31.896,5.83,1.1938
2003-10-31,16.38,31.714000000000002,5.63,1.2187
2003-10-31,15.98,31.699,5.8,1.0318
2003-10-31,15.26,30.969,6.08,0.7859
2003-10-31,15.54,31.003,6.12,0.8604
2003-10-31,16.21,31.119,5.56,1.1848
2003-11-06,23.42,34.343,6.71,10.2323
2003-11-06,23.49,34.368,6.82,10.2886
2003-11-06,23.43,34.286,6.58,10.4781
2003-11-06,23.18,34.428000000000004,6.1,10.3323
2003-11-06,23.14,34.185,6.34,9.9261
2003-11-06,22.37,33.826,6.51,7.6367
2003-11-07,20.34,31.985,6.45,4.1582
2003-11-07,19.94,31.978,6.03,3.8758
2003-11-07,20.39,31.801,6.01,4.5537
2003-11-07,20.93,32.324,6.0,5.3757
2003-11-07,21.37,32.944,6.0,6.1015
2003-11-14,22.9,34.302,6.07,9.5295
2003-11-14,22.74,34.321999999999996,6.14,8.9549
2003-11-14,21.97,33.943000000000005,5.83,7.3902
2003-11-14,21.67,33.669000000000004,5.83,6.7552
2003-11-14,21.17,33.096,5.35,6.2707
2003-11-14,20.81,32.873000000000005,5.79,5.2391
2003-11-15,20.98,32.852,5.76,5.5747
2003-11-15,22.91,34.233000000000004,5.76,10.0229
2003-11-15,21.11,33.71,5.79,5.6374
2003-11-15,21.06,33.848,5.83,5.486
2003-11-15,20.34,33.548,6.03,4.2167
2003-11-15,20.62,33.389,6.17,4.5595
2003-11-15,21.02,32.912,6.24,5.24
2003-11-15,20.82,32.617,5.07,5.9153
2003-11-15,20.52,32.418,5.93,4.721
2003-11-15,20.87,32.673,5.73,5.4295
2003-11-15,22.29,34.304,5.59,8.4038
2003-11-15,22.48,34.365,5.23,9.4021
2003-11-15,22.72,34.376999999999995,5.55,9.6844
2003-11-15,22.26,34.363,5.9,7.9337
2003-11-16,22.91,34.233000000000004,5.76,10.0229
2003-12-09,10.84,33.318000000000005,5.96,0.1561
2003-12-09,10.69,33.203,5.78,0.1531
2003-12-09,10.23,33.088,5.85,0.1292
2003-12-09,15.45,33.887,5.76,0.8012
2003-12-09,16.93,33.602,5.44,1.4281
2003-12-09,15.93,33.485,5.36,1.0243
2003-12-09,16.96,33.791,5.35,1.4546
2003-12-10,14.73,33.289,5.42,0.6707
2003-12-10,14.73,33.289,5.42,0.6707
2003-12-10,15.82,33.828,5.48,0.9557
2003-12-10,15.52,33.662,5.4,0.8764
2003-12-10,15.54,33.274,5.35,0.9014
2003-12-10,12.18,32.419000000000004,6.34,0.2429
2003-12-10,16.42,33.641999999999996,5.31,1.2188
2003-12-10,12.1,32.443000000000005,5.37,0.2759
2003-12-10,17.16,33.92,5.63,1.4851
2003-12-10,15.28,33.789,5.76,0.7573
2003-12-10,12.76,32.29,5.27,0.3555
2003-12-10,12.02,33.385999999999996,6.0,0.2347
2003-12-10,15.59,33.830999999999996,5.73,0.8471
2003-12-10,13.65,31.949,5.79,0.4525
2003-12-10,14.83,33.693000000000005,5.61,0.6646
2003-12-10,13.65,31.971,5.9,0.4442
2003-12-10,12.04,32.113,6.29,0.2355
2003-12-10,12.15,32.108000000000004,5.97,0.2578
2003-12-10,12.15,32.108000000000004,5.97,0.2578
2003-12-11,11.72,32.313,5.79,0.2265
2003-12-11,11.27,32.302,5.63,0.1984
2003-12-11,15.25,33.125,6.09,0.7269
2003-12-11,19.28,34.39,5.54,3.0855
2003-12-11,11.54,32.224000000000004,5.99,0.2064
2003-12-11,19.13,34.316,5.58,2.9197
2003-12-11,10.69,32.287,5.8,0.1574
2003-12-11,10.69,32.265,6.29,0.1455
2003-12-13,16.94,34.061,5.41,1.4179
2003-12-13,16.52,33.894,5.32,1.2494
2003-12-13,16.26,33.268,5.09,1.2089
2003-12-13,14.38,32.812,5.08,0.6366
2003-12-13,14.8,33.311,5.44,0.6846
2003-12-13,14.52,32.788000000000004,5.42,0.6337
2003-12-13,13.3,32.976,5.39,0.412
2003-12-13,14.73,33.516,5.4,0.6677
2003-12-13,18.37,34.352,5.45,2.2914
2003-12-13,18.78,34.035,5.43,2.6755
2003-12-14,19.3,34.27,5.45,3.1633
2003-12-14,19.58,34.291,5.46,3.473
2003-12-14,19.18,33.954,5.53,3.0296
2003-12-14,14.61,33.001999999999995,5.43,0.6482
2003-12-14,13.37,32.54,5.63,0.4124
2003-12-14,13.6,33.163000000000004,5.75,0.4294
2003-12-14,14.0,32.563,6.13,0.4745
2003-12-14,11.64,32.755,6.26,0.2011
2003-12-14,13.87,33.321,6.38,0.4244
2003-12-14,14.4,33.654,5.15,0.6161
2003-12-14,14.09,33.598,5.15,0.5536
2003-12-14,14.54,33.681999999999995,5.3,0.6311
2003-12-14,18.81,34.406,6.45,2.2738
2003-12-14,14.82,33.617,5.43,0.6835
2003-12-14,19.34,34.149,5.27,3.3115
2003-12-14,17.34,34.114000000000004,5.47,1.6113
2003-12-14,18.43,32.363,5.27,2.5711
2003-12-14,19.58,34.291,5.46,3.473
2003-12-14,16.59,33.891,5.62,1.2206
2003-12-14,16.06,33.900999999999996,5.43,1.0452
2003-12-14,15.37,33.336,5.24,0.8626
2003-12-14,16.16,33.915,5.69,1.0379
2003-12-14,14.04,33.836,5.56,0.5052
2003-12-15,16.39,33.914,5.68,1.1266
2003-12-15,15.36,33.86,5.57,0.801
2003-12-15,16.36,33.897,5.53,1.1425
2003-12-16,18.57,33.946999999999996,5.18,2.5964
2003-12-16,19.65,34.105,5.17,3.7438
2003-12-16,19.52,34.438,5.15,3.5538
2003-12-16,20.03,34.446999999999996,5.15,4.2247
2003-12-16,20.03,34.083,5.24,4.2161
2003-12-16,20.01,33.833,5.23,4.2285
2003-12-16,20.17,34.341,5.02,4.5348
2003-12-16,10.46,32.244,5.99,0.1409
2003-12-16,19.44,33.865,5.01,3.6017
2003-12-16,10.96,32.071999999999996,6.17,0.1643
2003-12-16,18.82,34.211999999999996,5.32,2.7437
2003-12-16,11.02,31.901999999999997,6.03,0.1726
2003-12-17,10.83,31.965999999999998,6.16,0.1577
2003-12-21,17.71,33.918,5.21,1.9219
2003-12-21,17.75,33.296,5.4,1.9306
2003-12-21,17.85,34.412,5.38,1.9316
2003-12-21,17.63,34.214,5.42,1.7903
2003-12-21,8.97,32.108000000000004,6.42,0.0781
2003-12-21,9.32,32.166,6.42,0.0882
2003-12-21,17.1,34.184,5.43,1.4882
2003-12-21,9.5,32.271,6.25,0.0962
2003-12-21,16.82,34.079,5.69,1.2997
2003-12-21,16.62,34.061,5.79,1.1936
2003-12-21,9.05,32.317,5.76,0.0887
2003-12-21,16.06,34.525,5.55,1.004
2003-12-21,18.82,34.211999999999996,5.32,2.7437
2003-12-21,16.3,34.325,5.05,1.1906
2003-12-21,16.99,33.758,5.4,1.4599
2003-12-21,8.98,32.234,6.17,0.0812
2003-12-21,16.81,34.387,5.07,1.4149
2003-12-21,17.06,34.483000000000004,5.31,1.481
2003-12-21,17.05,34.474000000000004,5.53,1.4255
2003-12-21,17.57,34.439,5.16,1.8135
2003-12-22,17.13,34.295,5.43,1.4982
2003-12-22,17.54,34.358000000000004,5.41,1.7296
2003-12-22,17.28,34.485,5.38,1.581
2003-12-22,9.28,32.288000000000004,6.06,0.0918
2003-12-22,17.23,34.01,5.24,1.6142
2003-12-22,15.53,34.069,5.49,0.8551
2003-12-22,7.82,32.079,6.28,0.0533
2003-12-22,15.89,33.833,5.16,1.0307
2003-12-22,16.1,33.887,5.16,1.1072
2003-12-22,16.6,34.24,5.46,1.2419
2003-12-22,8.43,31.896,6.65,0.0626
2003-12-22,12.37,32.995,5.75,0.2801
2003-12-22,10.81,32.585,5.2,0.179
2003-12-22,16.27,33.935,5.42,1.1253
2003-12-22,16.5,34.22,5.33,1.2253
2003-12-22,9.57,32.196999999999996,6.12,0.101
2003-12-22,16.59,34.405,5.27,1.2686
2003-12-22,16.05,33.6,5.29,1.076
2003-12-22,16.15,34.343,5.43,1.0627
2003-12-22,10.99,33.204,5.18,0.1874
2003-12-22,11.99,33.454,5.74,0.2416
2003-12-22,11.99,33.454,5.74,0.2416
2003-12-22,9.53,31.846,6.42,0.096
2003-12-22,9.53,31.826,6.39,0.0965
2003-12-22,7.67,31.925,6.6,0.0482
2003-12-22,16.28,34.344,5.36,1.1245
2003-12-22,7.89,32.013000000000005,6.34,0.0542
2003-12-22,9.12,31.409000000000002,6.43,0.0842
2003-12-23,16.25,34.196,5.19,1.1491
2003-12-23,16.54,34.277,5.43,1.2205
