Observation Date,Temperature,Temperature_Probability,Salinity,Salinity_Probability,Dissolved Oxygen,Oxygen_Probability,Phosphate Phosphorus,Phosphate_Probability,Nitrous Acid Nitrogen,Nitrous_Probability,Nitric Acid Nitrogen,Nitric_Probability,Silicic Acid Silicon,Silicic_Probability
2005-06-13,17.87,0.6487,32.056,0.0001,6.55,0.0035,0.79,0.0064,0.54,0.0046,6.89,0.0031,11.06,0.0038
2005-06-13,21.49,0.8606,31.211,0.0001,5.81,0.0036,0.22,0.0052,0.15,0.0047,2.35,0.0041,5.39,0.0043
2005-06-13,16.66,0.5523,34.292,0.0001,6.17,0.0035,0.08,0.0049,0.07,0.0047,0.42,0.0046,2.14,0.0046
2005-06-13,20.99,0.8394,31.524,0.0001,5.38,0.0037,0.13,0.005,0.45,0.0046,7.35,0.003,7.37,0.0041
2005-06-13,17.45,0.6162,31.929000000000002,0.0001,6.96,0.0034,1.62,0.0087,0.23,0.0047,10.8,0.0024,9.7,0.0039
2005-06-13,21.43,0.8582,32.407,0.0001,5.37,0.0037,0.15,0.005,0.21,0.0047,2.2,0.0041,6.14,0.0042
2005-06-13,13.19,0.2795,33.361,0.0001,6.23,0.0035,0.45,0.0056,0.49,0.0046,0.23,0.0047,3.82,0.0044
2005-06-14,20.53,0.8176,33.164,0.0001,5.39,0.0037,0.13,0.005,0.44,0.0046,6.67,0.0031,6.11,0.0042
2005-06-14,17.87,0.6487,33.288000000000004,0.0001,5.74,0.0036,0.16,0.005,0.16,0.0047,4.75,0.0035,7.89,0.0041
2005-06-16,19.94,0.7864,33.226,0.0001,5.63,0.0036,0.66,0.0061,0.18,0.0047,2.41,0.0041,2.88,0.0045
2005-06-16,19.95,0.787,32.393,0.0001,5.97,0.0036,0.84,0.0065,0.24,0.0047,0.89,0.0045,3.93,0.0044
2005-06-16,22.17,0.8857,32.796,0.0001,5.35,0.0037,0.29,0.0053,0.28,0.0047,0.49,0.0046,4.02,0.0044
2005-06-16,20.38,0.81,33.49,0.0001,5.75,0.0036,0.3,0.0053,0.16,0.0047,0.6,0.0046,5.22,0.0043
2005-06-16,20.05,0.7925,33.341,0.0001,5.72,0.0036,0.91,0.0067,0.19,0.0047,0.56,0.0046,3.99,0.0044
2005-06-17,21.25,0.8507,33.067,0.0001,5.43,0.0036,0.46,0.0056,0.15,0.0047,0.3,0.0047,3.67,0.0044
2005-06-22,19.09,0.735,34.196,0.0001,4.88,0.0037,0.03,0.0048,0.09,0.0047,0.42,0.0046,2.98,0.0045
2005-06-23,20.56,0.8191,33.875,0.0001,5.1,0.0037,0.08,0.0049,0.15,0.0047,0.68,0.0046,5.32,0.0043
2005-06-23,21.47,0.8598,34.409,0.0001,5.15,0.0037,0.11,0.0049,0.12,0.0047,0.59,0.0046,3.67,0.0044
2005-06-24,21.75,0.8707,34.293,0.0001,5.55,0.0036,0.05,0.0048,0.11,0.0047,0.16,0.0047,3.75,0.0044
2005-06-24,21.58,0.8642,34.155,0.0001,5.18,0.0037,0.08,0.0049,0.16,0.0047,0.5,0.0046,5.38,0.0043
2005-06-24,20.57,0.8196,33.958,0.0001,5.68,0.0036,0.07,0.0049,0.2,0.0047,0.76,0.0045,4.85,0.0043
2005-06-24,20.81,0.8311,34.067,0.0001,5.65,0.0036,0.07,0.0049,0.2,0.0047,1.32,0.0044,4.03,0.0044
2005-06-24,19.65,0.7698,33.702,0.0001,6.18,0.0035,0.08,0.0049,0.18,0.0047,1.53,0.0043,3.44,0.0044
2005-06-24,20.04,0.792,33.952,0.0001,5.53,0.0036,0.06,0.0049,0.18,0.0047,0.67,0.0046,3.2,0.0045
2005-06-24,21.19,0.8482,34.091,0.0001,5.08,0.0037,0.03,0.0048,0.15,0.0047,0.79,0.0045,5.32,0.0043
2005-06-25,21.2,0.8486,34.04,0.0001,5.91,0.0036,0.03,0.0048,0.24,0.0047,1.66,0.0043,6.17,0.0042
2005-06-25,21.66,0.8673,34.046,0.0001,5.37,0.0037,0.12,0.005,0.34,0.0046,1.86,0.0042,8.44,0.004
2005-06-25,22.96,0.9098,34.02,0.0001,5.42,0.0036,0.04,0.0048,0.11,0.0047,0.66,0.0046,5.49,0.0043
2005-06-25,21.62,0.8657,34.202,0.0001,5.43,0.0036,0.06,0.0049,0.17,0.0047,1.37,0.0044,4.4,0.0044
2005-06-25,21.18,0.8478,33.702,0.0001,4.87,0.0037,0.03,0.0048,0.1,0.0047,0.71,0.0045,3.84,0.0044
2005-06-25,19.56,0.7644,33.853,0.0001,4.19,0.0039,0.05,0.0048,0.11,0.0047,0.4,0.0046,2.63,0.0045
2005-06-25,19.58,0.7656,33.786,0.0001,5.56,0.0036,0.03,0.0048,0.09,0.0047,0.79,0.0045,2.87,0.0045
2005-08-02,23.55,0.9247,31.747,0.0001,5.27,0.0037,0.35,0.0054,0.13,0.0047,7.58,0.003,8.3,0.0041
2005-08-02,27.04,0.9752,29.816999999999997,0.0001,5.21,0.0037,0.32,0.0054,0.12,0.0047,5.28,0.0034,9.97,0.0039
2005-08-05,19.53,0.7626,31.048000000000002,0.0001,5.26,0.0037,0.55,0.0058,0.47,0.0046,4.14,0.0037,3.13,0.0045
2005-08-05,21.24,0.8503,31.236,0.0001,5.75,0.0036,0.4,0.0055,0.31,0.0046,3.83,0.0037,4.99,0.0043
2005-08-05,23.09,0.9132,31.288,0.0001,5.87,0.0036,0.26,0.0052,0.06,0.0047,1.38,0.0044,3.23,0.0045
2005-08-05,24.24,0.9392,30.69,0.0001,5.78,0.0036,0.28,0.0053,0.01,0.0047,1.31,0.0044,1.92,0.0046
2005-08-05,26.05,0.9658,31.545,0.0001,5.26,0.0037,0.28,0.0053,0.08,0.0047,0.92,0.0045,1.97,0.0046
2005-08-05,26.85,0.9736,31.406999999999996,0.0001,4.92,0.0037,0.47,0.0057,0.13,0.0047,1.04,0.0045,1.77,0.0046
2005-08-06,27.15,0.9761,32.085,0.0001,4.89,0.0037,0.55,0.0058,0.15,0.0047,0.93,0.0045,1.42,0.0046
2005-08-06,26.66,0.9719,31.558000000000003,0.0001,5.17,0.0037,0.36,0.0054,0.15,0.0047,1.33,0.0044,1.94,0.0046
2005-08-06,26.36,0.9691,31.81,0.0001,4.82,0.0038,0.28,0.0053,0.08,0.0047,1.36,0.0044,2.34,0.0045
2005-08-06,26.76,0.9728,31.854,0.0001,5.19,0.0037,0.28,0.0053,0.07,0.0047,1.22,0.0044,2.2,0.0046
2005-08-06,25.69,0.9616,32.042,0.0001,5.1,0.0037,0.25,0.0052,0.13,0.0047,1.96,0.0042,4.7,0.0043
2005-08-06,24.01,0.9347,30.174,0.0001,5.7,0.0036,0.37,0.0055,0.2,0.0047,2.22,0.0041,9.84,0.0039
2005-08-08,28.61,0.9851,29.864,0.0001,4.85,0.0038,0.31,0.0053,0.21,0.0047,5.4,0.0034,8.0,0.0041
2005-08-08,27.36,0.9776,30.698,0.0001,5.62,0.0036,0.45,0.0056,0.21,0.0047,8.83,0.0028,10.1,0.0039
2005-08-09,28.9,0.9865,32.47,0.0001,8.24,0.0032,0.28,0.0053,0.2,0.0047,0.82,0.0045,1.02,0.0047
2005-08-09,24.68,0.9471,31.834,0.0001,5.57,0.0036,0.1,0.0049,0.65,0.0045,12.19,0.0022,13.15,0.0037
2005-08-09,28.39,0.984,30.52,0.0001,7.42,0.0033,0.55,0.0058,0.47,0.0046,1.97,0.0042,2.7,0.0045
2005-08-09,27.9,0.9813,30.32800000000001,0.0001,4.7,0.0038,0.19,0.0051,0.51,0.0046,5.39,0.0034,8.84,0.004
2005-08-09,28.43,0.9842,30.37,0.0001,6.31,0.0035,0.19,0.0051,0.11,0.0047,6.89,0.0031,2.49,0.0045
2005-08-09,27.72,0.9801,30.22,0.0001,7.54,0.0033,0.18,0.0051,0.1,0.0047,1.53,0.0043,3.33,0.0045
2005-08-09,28.67,0.9854,30.103,0.0001,5.55,0.0036,2.17,0.0107,0.23,0.0047,3.67,0.0038,6.78,0.0042
2005-08-09,27.83,0.9808,30.36,0.0001,6.6,0.0034,0.33,0.0054,0.25,0.0047,2.08,0.0042,3.59,0.0044
2005-08-09,27.5,0.9786,30.53,0.0001,7.46,0.0033,0.27,0.0053,0.19,0.0047,3.04,0.0039,5.2,0.0043
2005-08-09,27.15,0.9761,31.114,0.0001,5.36,0.0037,0.13,0.005,0.26,0.0047,3.89,0.0037,7.79,0.0041
2005-08-09,15.06,0.4198,33.359,0.0001,6.94,0.0034,0.05,0.0048,0.18,0.0047,1.57,0.0043,3.21,0.0045
2005-08-09,25.05,0.9529,32.12,0.0001,5.49,0.0036,0.12,0.005,0.2,0.0047,0.9,0.0045,11.14,0.0038
2005-08-10,21.14,0.846,32.551,0.0001,5.67,0.0036,0.11,0.0049,0.11,0.0047,0.83,0.0045,8.59,0.004
2005-08-10,27.15,0.9761,29.98,0.0001,7.01,0.0034,0.32,0.0054,0.24,0.0047,3.67,0.0038,1.49,0.0046
2005-08-10,25.68,0.9615,31.396,0.0001,5.66,0.0036,0.05,0.0048,0.28,0.0047,7.47,0.003,9.8,0.0039
2005-08-10,25.68,0.9615,31.396,0.0001,5.66,0.0036,0.05,0.0048,0.28,0.0047,7.47,0.003,9.8,0.0039
2005-08-10,27.3,0.9772,30.965999999999998,0.0001,4.63,0.0038,0.03,0.0048,0.47,0.0046,4.44,0.0036,5.68,0.0043
2005-08-10,27.3,0.9772,30.965999999999998,0.0001,4.63,0.0038,0.03,0.0048,0.47,0.0046,4.44,0.0036,5.68,0.0043
2005-08-10,27.41,0.978,28.82,0.0002,7.01,0.0034,0.46,0.0056,0.38,0.0046,4.46,0.0036,1.15,0.0046
2005-08-10,24.14,0.9373,32.076,0.0001,5.21,0.0037,0.03,0.0048,0.1,0.0047,0.98,0.0045,8.66,0.004
2005-08-10,27.6,0.9793,29.166999999999998,0.0002,4.77,0.0038,0.07,0.0049,0.38,0.0046,6.39,0.0032,6.29,0.0042
2005-08-10,19.65,0.7698,33.101,0.0001,6.21,0.0035,0.06,0.0049,0.05,0.0047,0.82,0.0045,1.99,0.0046
2005-08-10,25.47,0.9588,31.35,0.0001,7.21,0.0033,0.55,0.0058,0.47,0.0046,4.0,0.0037,1.52,0.0046
2005-08-10,25.62,0.9607,31.166999999999998,0.0001,7.83,0.0032,0.48,0.0057,0.4,0.0046,5.72,0.0033,7.75,0.0041
2005-08-10,27.42,0.9781,31.239,0.0001,6.84,0.0034,0.29,0.0053,0.2,0.0047,0.88,0.0045,0.93,0.0047
2005-08-10,27.88,0.9811,29.840999999999998,0.0001,5.28,0.0037,0.26,0.0052,0.18,0.0047,2.65,0.004,1.13,0.0046
2005-08-10,27.85,0.9809,30.353,0.0001,5.15,0.0037,0.21,0.0051,0.13,0.0047,1.02,0.0045,2.78,0.0045
2005-08-11,28.18,0.9829,30.866,0.0001,6.76,0.0034,0.3,0.0053,0.22,0.0047,0.43,0.0046,2.69,0.0045
2005-08-11,28.16,0.9828,31.868000000000002,0.0001,6.18,0.0035,0.17,0.0051,0.08,0.0047,1.07,0.0044,1.26,0.0046
2005-08-11,28.34,0.9838,32.973,0.0001,6.06,0.0035,0.22,0.0052,0.14,0.0047,2.31,0.0041,1.36,0.0046
2005-08-11,28.59,0.985,33.028,0.0001,6.76,0.0034,0.38,0.0055,0.3,0.0046,3.17,0.0039,1.44,0.0046
2005-08-11,28.91,0.9865,32.681,0.0001,8.37,0.0032,0.18,0.0051,0.1,0.0047,2.19,0.0041,1.2,0.0046
2005-08-11,29.11,0.9874,33.36,0.0001,6.27,0.0035,0.35,0.0054,0.27,0.0047,1.48,0.0043,1.35,0.0046
2005-08-11,29.26,0.988,32.571,0.0001,7.13,0.0034,0.74,0.0063,0.66,0.0045,6.04,0.0033,1.06,0.0047
2005-08-12,27.39,0.9779,32.9,0.0001,6.6,0.0034,0.3,0.0053,0.22,0.0047,1.08,0.0044,1.49,0.0046
2005-08-12,27.04,0.9752,31.544,0.0001,6.88,0.0034,0.3,0.0053,0.22,0.0047,0.43,0.0046,2.54,0.0045
2005-08-12,27.75,0.9803,29.664,0.0001,4.65,0.0038,0.03,0.0048,0.99,0.0044,2.71,0.004,5.54,0.0043
2005-08-12,26.5,0.9704,31.919,0.0001,7.42,0.0033,0.47,0.0057,0.39,0.0046,2.66,0.004,0.9,0.0047
2005-08-12,28.73,0.9857,29.53,0.0001,4.76,0.0038,0.03,0.0048,1.13,0.0044,0.47,0.0046,7.43,0.0041
2005-08-12,27.11,0.9757,31.439,0.0001,7.09,0.0034,0.4,0.0055,0.32,0.0046,1.85,0.0042,1.08,0.0047
2005-08-12,21.9,0.8762,33.601,0.0001,5.33,0.0037,0.04,0.0048,0.08,0.0047,0.81,0.0045,1.86,0.0046
2005-08-12,21.9,0.8762,33.601,0.0001,5.33,0.0037,0.04,0.0048,0.08,0.0047,0.81,0.0045,1.86,0.0046
2005-08-12,19.79,0.7779,33.638000000000005,0.0001,5.28,0.0037,0.07,0.0049,0.03,0.0047,0.71,0.0045,6.24,0.0042
2005-08-12,29.62,0.9893,32.493,0.0001,4.63,0.0038,0.13,0.005,0.28,0.0047,4.88,0.0035,3.09,0.0045
2005-08-12,23.31,0.9189,32.273,0.0001,4.93,0.0037,0.14,0.005,0.18,0.0047,0.5,0.0046,5.97,0.0042
2005-08-12,29.01,0.987,29.705,0.0001,4.67,0.0038,0.13,0.005,0.25,0.0047,6.56,0.0032,7.96,0.0041
2005-08-12,28.83,0.9862,29.541,0.0001,4.56,0.0038,0.1,0.0049,0.34,0.0046,4.47,0.0036,6.74,0.0042
2005-08-13,26.34,0.9689,33.02,0.0001,4.96,0.0037,0.05,0.0048,0.04,0.0047,0.61,0.0046,3.88,0.0044
2005-08-13,28.14,0.9827,29.648000000000003,0.0001,4.99,0.0037,0.13,0.005,0.37,0.0046,7.18,0.003,4.86,0.0043
2005-08-13,27.41,0.978,30.197,0.0001,5.26,0.0037,0.04,0.0048,0.55,0.0046,6.01,0.0033,2.44,0.0045
2005-08-13,25.74,0.9622,31.923000000000002,0.0001,5.03,0.0037,0.97,0.0068,0.15,0.0047,2.86,0.004,5.07,0.0043
2005-08-13,25.74,0.9622,31.923000000000002,0.0001,5.03,0.0037,0.97,0.0068,0.15,0.0047,2.86,0.004,5.07,0.0043
2005-08-13,25.51,0.9593,31.783,0.0001,5.17,0.0037,0.26,0.0052,0.1,0.0047,1.21,0.0044,5.2,0.0043
2005-08-13,25.73,0.9621,33.494,0.0001,4.6,0.0038,0.18,0.0051,0.13,0.0047,1.06,0.0044,2.83,0.0045
2005-08-13,26.79,0.9731,31.824,0.0001,5.0,0.0037,0.39,0.0055,0.08,0.0047,1.38,0.0044,4.54,0.0044
2005-08-13,26.68,0.9721,31.805999999999997,0.0001,4.86,0.0037,0.27,0.0053,0.1,0.0047,2.37,0.0041,4.19,0.0044
2005-08-13,24.48,0.9436,33.71,0.0001,5.56,0.0036,0.08,0.0049,0.1,0.0047,1.22,0.0044,2.27,0.0045
2005-08-13,26.84,0.9735,31.81,0.0001,4.73,0.0038,0.29,0.0053,0.19,0.0047,1.83,0.0042,1.57,0.0046
2005-08-13,26.32,0.9687,31.057,0.0001,5.27,0.0037,0.26,0.0052,0.33,0.0046,6.6,0.0032,3.09,0.0045
2005-08-13,26.96,0.9745,32.019,0.0001,4.8,0.0038,0.35,0.0054,0.08,0.0047,0.9,0.0045,1.43,0.0046
2005-08-13,27.11,0.9757,32.031,0.0001,5.01,0.0037,0.29,0.0053,0.12,0.0047,1.03,0.0045,1.1,0.0046
2005-08-13,27.77,0.9804,30.05,0.0001,5.12,0.0037,0.25,0.0052,0.21,0.0047,8.51,0.0028,4.33,0.0044
2005-08-13,27.93,0.9814,30.129,0.0001,5.01,0.0037,0.12,0.005,0.21,0.0047,4.64,0.0036,3.24,0.0045
2005-08-13,28.79,0.986,30.38300000000001,0.0001,4.93,0.0037,0.25,0.0052,0.2,0.0047,7.16,0.0031,4.7,0.0043
2005-08-13,27.0,0.9749,31.642,0.0001,4.79,0.0038,0.27,0.0053,0.16,0.0047,1.44,0.0043,2.25,0.0045
2005-08-14,26.75,0.9727,31.63,0.0001,4.72,0.0038,0.56,0.0059,0.15,0.0047,1.0,0.0045,2.1,0.0046
2005-08-14,26.94,0.9744,31.807,0.0001,4.94,0.0037,0.36,0.0054,0.12,0.0047,1.02,0.0045,2.25,0.0045
2005-08-14,26.79,0.9731,31.801,0.0001,5.04,0.0037,0.54,0.0058,0.12,0.0047,1.01,0.0045,2.26,0.0045
2005-08-14,27.38,0.9778,31.561999999999998,0.0001,4.74,0.0038,0.27,0.0053,0.11,0.0047,1.57,0.0043,3.09,0.0045
2005-08-14,27.57,0.9791,31.976999999999997,0.0001,5.2,0.0037,0.3,0.0053,0.09,0.0047,0.76,0.0045,4.71,0.0043
2005-08-14,28.72,0.9857,32.019,0.0001,4.74,0.0038,0.3,0.0053,0.14,0.0047,0.56,0.0046,4.51,0.0044
2005-08-14,28.17,0.9828,31.656999999999996,0.0001,4.8,0.0038,0.27,0.0053,0.13,0.0047,1.06,0.0044,3.19,0.0045
2005-08-15,27.8,0.9806,32.106,0.0001,4.89,0.0037,0.34,0.0054,0.58,0.0046,1.46,0.0043,2.73,0.0045
2005-08-15,28.42,0.9842,29.843000000000004,0.0001,4.77,0.0038,0.07,0.0049,0.21,0.0047,3.62,0.0038,5.22,0.0043
2005-08-15,26.22,0.9676,31.065,0.0001,4.78,0.0038,0.16,0.005,0.19,0.0047,2.14,0.0042,4.98,0.0043
2005-08-15,28.38,0.984,31.938000000000002,0.0001,4.69,0.0038,0.29,0.0053,0.23,0.0047,1.38,0.0044,2.96,0.0045
2005-08-15,27.61,0.9794,32.036,0.0001,4.86,0.0037,0.27,0.0053,0.14,0.0047,0.72,0.0045,2.85,0.0045
2005-08-16,27.7,0.98,31.755,0.0001,4.84,0.0038,0.29,0.0053,0.06,0.0047,1.16,0.0044,2.59,0.0045
2005-08-16,28.03,0.982,32.346,0.0001,4.93,0.0037,0.4,0.0055,0.06,0.0047,1.58,0.0043,3.99,0.0044
2005-08-16,28.08,0.9823,32.435,0.0001,4.65,0.0038,0.87,0.0066,0.17,0.0047,2.04,0.0042,4.17,0.0044
2005-08-16,27.09,0.9756,32.539,0.0001,5.43,0.0036,0.36,0.0054,0.09,0.0047,1.1,0.0044,4.23,0.0044
2005-08-16,19.2,0.7421,33.469,0.0001,5.04,0.0037,0.41,0.0055,0.21,0.0047,2.78,0.004,6.15,0.0042
2005-08-18,26.1,0.9664,33.078,0.0001,5.57,0.0036,0.02,0.0048,0.18,0.0047,1.23,0.0044,1.58,0.0046
2005-08-18,26.23,0.9677,33.335,0.0001,5.88,0.0036,0.03,0.0048,0.04,0.0047,0.55,0.0046,2.66,0.0045
2005-08-18,27.51,0.9787,33.02,0.0001,5.77,0.0036,0.05,0.0048,0.03,0.0047,0.8,0.0045,2.44,0.0045
2005-08-26,23.44,0.9221,33.562,0.0001,5.62,0.0036,0.02,0.0048,0.16,0.0047,1.35,0.0044,3.44,0.0044
2005-08-26,23.08,0.913,33.306999999999995,0.0001,5.42,0.0036,0.03,0.0048,0.1,0.0047,0.57,0.0046,3.01,0.0045
2005-08-27,22.64,0.9006,33.073,0.0001,5.66,0.0036,0.17,0.0051,0.18,0.0047,0.97,0.0045,1.96,0.0046
2005-08-27,22.72,0.903,33.18,0.0001,5.64,0.0036,0.05,0.0048,0.1,0.0047,1.29,0.0044,1.17,0.0046
2005-08-27,24.55,0.9448,32.943000000000005,0.0001,5.39,0.0037,0.04,0.0048,0.04,0.0047,0.86,0.0045,2.37,0.0045
2005-08-27,20.27,0.8043,33.133,0.0001,5.66,0.0036,0.06,0.0049,0.08,0.0047,0.78,0.0045,3.27,0.0045
2005-08-27,21.91,0.8766,33.669000000000004,0.0001,5.84,0.0036,0.04,0.0048,0.04,0.0047,0.58,0.0046,3.81,0.0044
2005-08-28,22.76,0.9041,32.643,0.0001,6.16,0.0035,0.04,0.0048,0.04,0.0047,0.52,0.0046,1.69,0.0046
2005-08-28,22.62,0.9,33.866,0.0001,5.45,0.0036,0.16,0.005,0.56,0.0046,3.97,0.0037,0.14,0.0047
2005-08-28,22.54,0.8976,33.836,0.0001,5.46,0.0036,0.16,0.005,0.1,0.0047,0.37,0.0046,2.15,0.0046
2005-08-28,23.53,0.9242,33.079,0.0001,5.84,0.0036,0.12,0.005,0.18,0.0047,0.43,0.0046,2.68,0.0045
2005-08-28,20.42,0.8121,33.374,0.0001,5.47,0.0036,0.13,0.005,0.2,0.0047,0.42,0.0046,5.36,0.0043
2005-08-28,22.66,0.9012,33.895,0.0001,5.29,0.0037,0.1,0.0049,0.2,0.0047,0.43,0.0046,3.82,0.0044
2005-08-28,23.18,0.9156,33.825,0.0001,5.41,0.0037,0.1,0.0049,0.2,0.0047,0.53,0.0046,2.53,0.0045
2005-08-29,22.5,0.8963,32.198,0.0001,5.51,0.0036,0.13,0.005,0.1,0.0047,1.58,0.0043,2.45,0.0045
2005-10-09,20.49,0.8156,31.756999999999998,0.0001,5.15,0.0037,0.7,0.0062,1.28,0.0043,10.68,0.0025,7.23,0.0041
2005-10-09,20.17,0.799,32.663000000000004,0.0001,5.93,0.0036,0.5,0.0057,0.35,0.0046,4.03,0.0037,7.46,0.0041
2005-10-09,19.98,0.7887,32.483000000000004,0.0001,5.52,0.0036,0.18,0.0051,0.12,0.0047,3.51,0.0038,5.98,0.0042
2005-10-09,20.51,0.8166,32.47,0.0001,5.45,0.0036,0.22,0.0052,0.03,0.0047,2.17,0.0042,6.4,0.0042
2005-10-10,20.69,0.8254,32.5,0.0001,5.56,0.0036,0.04,0.0048,0.1,0.0047,0.75,0.0045,4.57,0.0044
2005-10-10,20.54,0.8181,32.316,0.0001,5.79,0.0036,0.65,0.0061,0.25,0.0047,5.47,0.0034,7.54,0.0041
2005-10-10,20.38,0.81,32.573,0.0001,5.58,0.0036,0.24,0.0052,0.13,0.0047,4.03,0.0037,6.78,0.0042
2005-10-10,20.16,0.7985,32.483000000000004,0.0001,7.03,0.0034,0.26,0.0052,0.1,0.0047,1.85,0.0042,2.6,0.0045
2005-10-10,20.64,0.823,31.935,0.0001,5.45,0.0036,0.41,0.0055,0.42,0.0046,3.35,0.0039,6.85,0.0042
2005-10-11,20.81,0.8311,31.535999999999998,0.0001,6.33,0.0035,0.4,0.0055,0.15,0.0047,2.83,0.004,2.99,0.0045
2005-10-11,20.26,0.8038,32.486,0.0001,5.9,0.0036,0.3,0.0053,0.09,0.0047,1.71,0.0043,1.86,0.0046
2005-10-11,20.26,0.8038,32.486,0.0001,5.9,0.0036,0.3,0.0053,0.09,0.0047,1.71,0.0043,1.86,0.0046
2005-10-11,20.6,0.8211,32.373000000000005,0.0001,5.42,0.0036,0.29,0.0053,0.07,0.0047,1.65,0.0043,2.81,0.0045
2005-10-11,20.69,0.8254,32.242,0.0001,5.3,0.0037,0.19,0.0051,0.05,0.0047,1.97,0.0042,5.78,0.0043
2005-10-11,20.64,0.823,32.298,0.0001,5.15,0.0037,0.22,0.0052,0.07,0.0047,3.27,0.0039,5.97,0.0042
2005-10-12,20.93,0.8367,32.071999999999996,0.0001,5.33,0.0037,0.22,0.0052,0.06,0.0047,5.94,0.0033,6.43,0.0042
2005-10-12,20.8,0.8307,32.138000000000005,0.0001,5.2,0.0037,0.23,0.0052,0.07,0.0047,2.68,0.004,5.17,0.0043
2005-10-12,19.48,0.7596,32.564,0.0001,5.35,0.0037,0.4,0.0055,0.23,0.0047,9.11,0.0027,6.93,0.0042
2005-10-12,20.74,0.8278,32.438,0.0001,5.26,0.0037,0.66,0.0061,0.51,0.0046,15.69,0.0018,9.56,0.004
2005-10-12,20.01,0.7903,32.427,0.0001,5.77,0.0036,0.64,0.006,0.28,0.0047,9.49,0.0026,7.29,0.0041
2005-10-13,22.5,0.8963,31.938000000000002,0.0001,4.89,0.0037,0.44,0.0056,1.51,0.0043,5.44,0.0034,9.98,0.0039
2005-10-13,22.87,0.9073,32.058,0.0001,4.82,0.0038,0.37,0.0055,0.67,0.0045,5.47,0.0034,10.62,0.0039
2005-10-13,21.59,0.8646,32.077,0.0001,5.59,0.0036,0.24,0.0052,0.04,0.0047,2.23,0.0041,3.9,0.0044
2005-10-13,22.8,0.9053,32.342,0.0001,4.89,0.0037,0.11,0.0049,0.56,0.0046,5.56,0.0034,14.2,0.0036
2005-10-13,22.21,0.887,31.695999999999998,0.0001,5.51,0.0036,0.11,0.0049,0.58,0.0046,4.64,0.0036,10.43,0.0039
2005-10-13,21.71,0.8692,32.153,0.0001,5.28,0.0037,0.36,0.0054,0.04,0.0047,2.3,0.0041,4.12,0.0044
2005-10-13,22.62,0.9,31.708000000000002,0.0001,5.03,0.0037,0.24,0.0052,0.82,0.0045,5.39,0.0034,10.28,0.0039
2005-10-13,21.88,0.8755,32.121,0.0001,4.11,0.0039,0.22,0.0052,0.06,0.0047,7.14,0.0031,4.28,0.0044
2005-10-13,22.54,0.8976,31.991,0.0001,5.05,0.0037,0.65,0.0061,0.4,0.0046,3.19,0.0039,10.28,0.0039
2005-10-14,20.64,0.823,32.052,0.0001,5.35,0.0037,0.22,0.0052,0.15,0.0047,1.43,0.0043,5.4,0.0043
2005-10-14,25.41,0.958,33.533,0.0001,4.93,0.0037,0.09,0.0049,0.35,0.0046,2.61,0.004,8.15,0.0041
2005-10-14,21.78,0.8718,31.616,0.0001,5.2,0.0037,0.21,0.0051,0.07,0.0047,1.53,0.0043,2.99,0.0045
2005-10-14,22.03,0.8809,31.66800000000001,0.0001,5.25,0.0037,0.37,0.0055,0.35,0.0046,0.63,0.0046,5.34,0.0043
2005-10-14,24.39,0.942,32.666,0.0001,5.19,0.0037,0.09,0.0049,0.17,0.0047,8.55,0.0028,13.87,0.0036
2005-10-14,21.87,0.8751,31.689,0.0001,4.9,0.0037,0.09,0.0049,0.45,0.0046,8.84,0.0028,13.92,0.0036
2005-10-14,21.94,0.8777,31.609,0.0001,4.83,0.0038,0.12,0.005,0.71,0.0045,3.15,0.0039,13.64,0.0037
2005-10-16,22.18,0.886,33.313,0.0001,5.17,0.0037,0.09,0.0049,0.41,0.0046,1.23,0.0044,2.64,0.0045
2005-10-16,21.84,0.874,33.055,0.0001,5.22,0.0037,0.17,0.0051,0.52,0.0046,2.51,0.0041,6.94,0.0042
2005-10-16,22.29,0.8897,31.985,0.0001,4.71,0.0038,0.18,0.0051,1.0,0.0044,8.65,0.0028,14.06,0.0036
2005-10-16,21.58,0.8642,32.924,0.0001,4.09,0.0039,0.55,0.0058,0.66,0.0045,5.09,0.0035,6.49,0.0042
2005-10-16,22.37,0.8922,32.356,0.0001,4.89,0.0037,0.31,0.0053,0.79,0.0045,6.22,0.0032,12.99,0.0037
2005-10-16,23.9,0.9324,33.025,0.0001,4.98,0.0037,0.42,0.0056,0.74,0.0045,3.85,0.0037,7.18,0.0041
2005-10-16,25.04,0.9528,33.431,0.0001,4.74,0.0038,0.28,0.0053,0.48,0.0046,4.66,0.0036,8.6,0.004
2005-10-17,21.74,0.8703,33.102,0.0001,5.27,0.0037,0.05,0.0048,0.39,0.0046,1.93,0.0042,4.81,0.0043
2005-10-17,25.42,0.9581,33.525,0.0001,4.76,0.0038,0.06,0.0049,0.37,0.0046,5.09,0.0035,7.1,0.0041
2005-10-17,25.39,0.9577,33.52,0.0001,4.75,0.0038,0.12,0.005,0.36,0.0046,3.85,0.0037,7.93,0.0041
2005-10-19,25.43,0.9583,33.497,0.0001,4.67,0.0038,0.18,0.0051,0.37,0.0046,2.96,0.004,6.14,0.0042
2005-10-19,23.55,0.9247,33.039,0.0001,5.22,0.0037,0.21,0.0051,0.62,0.0045,5.37,0.0034,9.4,0.004
